,0,1,2,3
217,Earthquakes-MOMENT,smECE,global,0.04240424110981572
218,Earthquakes-MOMENT,ACE,global,0.07117810691643996
219,Earthquakes-MOMENT,CE,kmeans,0.4274870895203739
220,Earthquakes-MOMENT,Brier,kmeans,0.13635436528125552
221,Earthquakes-MOMENT,ECE,kmeans,0.0105771126718861
222,Earthquakes-MOMENT,smECE,kmeans,0.024447812915682356
223,Earthquakes-MOMENT,ACE,kmeans,0.03583210968232308
224,ECG5000-MOMENT,Accuracy,no cal,0.986
225,ECG5000-MOMENT,CE,no cal,0.10409528427556151
226,ECG5000-MOMENT,Brier,no cal,0.020932863493926895
227,ECG5000-MOMENT,ECE,no cal,0.06736119152280924
228,ECG5000-MOMENT,smECE,no cal,0.06763792045228435
229,ECG5000-MOMENT,ACE,no cal,0.0661601384348966
230,ECG5000-MOMENT,CE,global,0.06302972638415452
231,ECG5000-MOMENT,Brier,global,0.014943403210254386
232,ECG5000-MOMENT,ECE,global,0.023751355883136285
233,ECG5000-MOMENT,smECE,global,0.025484050412169522
234,ECG5000-MOMENT,ACE,global,0.023063354352199063
235,ECG5000-MOMENT,CE,kmeans,0.051342869085133566
236,ECG5000-MOMENT,Brier,kmeans,0.012469099585704213
237,ECG5000-MOMENT,ECE,kmeans,0.00985448234578907
238,ECG5000-MOMENT,smECE,kmeans,0.015237542807006788
239,ECG5000-MOMENT,ACE,kmeans,0.010459654068189193
240,ElectricDevices-MOMENT,Accuracy,no cal,0.9554111584136231
241,ElectricDevices-MOMENT,CE,no cal,0.11506788276794486
242,ElectricDevices-MOMENT,Brier,no cal,0.03248764620473864
243,ElectricDevices-MOMENT,ECE,no cal,0.0255878027971511
244,ElectricDevices-MOMENT,smECE,no cal,0.025436235756790125
245,ElectricDevices-MOMENT,ACE,no cal,0.037593894827632285
246,ElectricDevices-MOMENT,CE,global,0.10256785125617099
247,ElectricDevices-MOMENT,Brier,global,0.031228212144151956
248,ElectricDevices-MOMENT,ECE,global,0.0068545900474889145
249,ElectricDevices-MOMENT,smECE,global,0.008635612246704654
250,ElectricDevices-MOMENT,ACE,global,0.019892931713392143
251,ElectricDevices-MOMENT,CE,kmeans,0.10256763987250711
252,ElectricDevices-MOMENT,Brier,kmeans,0.031156718027048915
253,ElectricDevices-MOMENT,ECE,kmeans,0.006808900587254537
254,ElectricDevices-MOMENT,smECE,kmeans,0.00855510417800736
255,ElectricDevices-MOMENT,ACE,kmeans,0.019747712313339487
256,EOGHorizontalSignal-MOMENT,Accuracy,no cal,0.9171270718232044
257,EOGHorizontalSignal-MOMENT,CE,no cal,0.23074497131812344
258,EOGHorizontalSignal-MOMENT,Brier,no cal,0.06829217844115926
259,EOGHorizontalSignal-MOMENT,ECE,no cal,0.012693078481999038
260,EOGHorizontalSignal-MOMENT,smECE,no cal,0.024027593670077115
261,EOGHorizontalSignal-MOMENT,ACE,no cal,0.03297983284481163
262,EOGHorizontalSignal-MOMENT,CE,global,0.23377865488820154
263,EOGHorizontalSignal-MOMENT,Brier,global,0.06972790381999625
264,EOGHorizontalSignal-MOMENT,ECE,global,0.026378638096848185
265,EOGHorizontalSignal-MOMENT,smECE,global,0.02723704319555637
266,EOGHorizontalSignal-MOMENT,ACE,global,0.036004984333151746
267,EOGHorizontalSignal-MOMENT,CE,kmeans,0.2284843274693603
268,EOGHorizontalSignal-MOMENT,Brier,kmeans,0.06886681615302366
269,EOGHorizontalSignal-MOMENT,ECE,kmeans,0.018601276103639004
